,created_at,text,author_id,retweet_count,reply_count,like_count,quote_count
84,2022-03-20 19:36:00+00:00,"b'#Bitcoin to the rescue in #Ukraine\n\n#Bitcoin is the only HOPE for developing countries like; #Ha\xc3\xafti, #ElSalvador, #Venezuela, #cuba, #Nigeria, #Kenya, #Ghana to escape economic oppression. If you agree, consider follow my page and retweeting this. #BTC \n\nhttps://t.co/jAlmI6y6o9'",1478198135474331648,0,0,1,0
85,2022-03-20 19:35:21+00:00,"b""#BTC #Ukraine Crypto Refugees Find a Haven in #Bitcoin Friendly #Portugal. For #Ukrainian crypto workers fleeing #Russia's invasion, Portugal is turning out to be an especially welcome refuge. \xf0\x9f\x87\xb5\xf0\x9f\x87\xb9 \xe2\x81\xa6@JavierSanz\xe2\x81\xa9 \xe2\x81\xa6@inveuro\xe2\x81\xa9 \xe2\x81\xa6@Gestiprudent\xe2\x81\xa9  https://t.co/k2DzfDG4aD""",118794845,0,0,2,0
86,2022-03-20 19:34:27+00:00,"b""#BTC #Ukraine Crypto Refugees Find a Haven in #Bitcoin Friendly #Portugal. For #Ukrainian crypto workers fleeing #Russia's invasion, Portugal is turning out to be an especially welcome refuge. \xf0\x9f\x87\xb5\xf0\x9f\x87\xb9 \xe2\x81\xa6@kilybambino\xe2\x81\xa9 \xe2\x81\xa6@gbinomio\xe2\x81\xa9  https://t.co/k2DzfDG4aD""",118794845,0,1,2,0
87,2022-03-20 19:31:16+00:00,"b'Along with MSM propaganda machine. This is why the #awake, not woke, don\xe2\x80\x99t trust MSM or fascist liberal globalists.\n\n#FascistTrudeau #Canada #cdnpoli #usa #russia #ukraine #maga @FoxNews @SkyNews @KremlinRussia_E #bitcoin https://t.co/83ULp6aPG9'",1327739491046494214,0,3,1,0
88,2022-03-20 19:30:14+00:00,b'Congratulations \xf0\x9f\xa5\xb3\xf0\x9f\x8e\x89 to us all for such a sweet community...\n#RevolottoArmy #Revolotto \n\n#BTC #TOTWHU #BSC #TokenSale #BabyDogeCoinNft #cryptotrading #Ukraine #Genshin #TRX #Trending #FBvKON #BahrainGP https://t.co/XJUbbSjTiU',1403613833692729347,0,0,0,0
89,2022-03-20 19:30:08+00:00,b'How well do you know the Bible? https://t.co/Cty8wtCSL1\n#FortniteSeason2 #Ukraine\xef\xb8\x8f #BahreinGP #bigstage2022 #ImranKhan #CloseupProtects #WTF1 #CloseupProtects #bitcoin #BIGBANGisBACK #TopBoyNetflix #IndonesianGP #Russia #viaplay #MotoGP #WelcomeBackBIGBANG',979468187250102273,0,0,0,0
90,2022-03-20 19:28:23+00:00,b'Mark Zuckerberg is good Facebook shame it \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82 that was their big plan #Iran #chronic #JeffBezos  #paranormal #bank #weed  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold \n#civilbenefits',1469577636426833930,0,1,1,0
91,2022-03-20 19:27:00+00:00,"b'#BreakingNews\n\xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x8d\xbcEmpty Strollers in #Ukraine Memorialize #Babies Killed\n\xf0\x9f\xaa\x96Scenes Reminiscent of #Nazis -Ukrainians Sent to Russia\n\xf0\x9f\x93\xbaMore #Russia TV Anchors Quit\n\xf0\x9f\x91\x8d#Stocks &amp; #Bitcoin\xc2\xa0 - Best Week In 2 Years\n\xf0\x9f\x8f\xa6#Home Sales Stall, #Mortgages Soar https://t.co/fe7U15MfZA'",186175400,0,2,1,0
92,2022-03-20 19:26:44+00:00,b'Throw as many bodies as you want at that Biden #Iran #chronic #JeffBezos  #paranormal #bank #weed  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold \n#civilbenefits https://t.co/8GieS28T8L',1469577636426833930,0,1,1,0
93,2022-03-20 19:22:33+00:00,"b""Bitcoin is my plan A &amp; B #fiatdied \n\nDon't treat your priority as an option\n\n@El_Crypto_Chapo @cryptocom @cz_binance @coinmetrics @Crypto_Ciara @CryptoHou \n\n#bnb #5IRE #1inch #100x #altcoins #APE #ADA #AAVE #Ukraine #WARINUKRAINE #Web3 #btc""",1189169987715387392,3,1,7,0
94,2022-03-20 19:21:23+00:00,"b""Civilian benefits time our government and military can't beat Russia make demands, that's also a middle Eastern \xf0\x9f\x8c\x8a if you didn't know \xf0\x9f\xa4\xa3 #Putin vs  Hitler's\n #paranormal #bank #weed  #loan #BTC #hiphop #india #Ukraine #poverty  #NickiMinaj #Raw #Czech #nft #gold \n#civilbenefits https://t.co/J7RuAKdVjQ""",1469577636426833930,0,2,1,0
95,2022-03-20 19:18:48+00:00,b'Bitcoin to the rescue: Cryptocurrencies\xe2\x80\x99 role in Ukraine\n\nUkraine has turned to cryptocurrencies to fund its military fight against Russia.\nhttps://t.co/ZCDhwZDiOy #Bitcoin #BTC $BTC #Ukraine',1128029241054916608,0,0,3,0
96,2022-03-20 19:08:52+00:00,b'Check out my new NFT on OpenSea! https://t.co/s4rSrtRxwp via @opensea #nft #opensea #Blockchain  #PolygonNetwork #Ukraine #Russia #Ethereum #Putin #bitcoin',1497428660697055236,0,0,0,0
97,2022-03-20 19:05:28+00:00,b'Incredible man. No matter what people think. If you know his life story. You will understand \n\n#ukraine #russia #Ukraine\xef\xb8\x8f #UkraineConflict #RussiaInvadedUkraine #RussianSoldiers #crypto #bitcoin https://t.co/pMQ5rKiNRx',1071116798638997504,1,2,5,0
98,2022-03-20 19:00:01+00:00,"b'Ethereum, Litecoin, and Ripple\xe2\x80\x99s XRP \xe2\x80\x93 Daily Tech Analysis \xe2\x80\x93 July 23rd, 2021\n#ripple #russia #btc #eth\nhttps://t.co/hNr9uJxls5'",916681683134447617,2,0,1,0
99,2022-03-20 18:55:19+00:00,"b'Honesty, I can\xe2\x80\x99t even dream this beautiful! \xf0\x9f\x8f\x9dHappy place \xf0\x9f\x98\x8a\xc2\xa0#floating\xc2\xa0#coron\xc2\xa0#travel\xc2\xa0#instagood\xc2\xa0#instadaily\xc2\xa0#tbt\xc2\xa0#instatravel\xc2\xa0#mavicpro\xc2\xa0#dronie #cryptocurrency #bitcoin #investment #profits #russia #ukraine https://t.co/9L4VGIwGE4'",1104140528,0,1,1,0
